Project,StationName,StationCode,Latitude,Longitude,TripCode,SampleTime_UTC,SampleTime_Local,Year,Month,Day,Time,Depth,SST,Chla,Salinity,SOI,Biomass,AshFreeBiomass,Acartia danae,Acartia fossae,Acartia negligens,Acartia pacifica,Acartia pietschmani,Acartia simplex,Acartia tonsa,Acartia tranteri,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Agetus flaccus,Agetus limbatus,Agetus typicus,Amallothrix tenuiserrata,Bestiolina similis,Calanoides carinatus,Calanoides macrocarinatus,Calanopia aurivilli,Calanopia australica,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus contractus,Calocalanus pavo,Calocalanus plumulosus,Calocalanus styliremis,Calocalanus tenuis,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages furcatus,Centropages gracilis,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus jobei,Clausocalanus mastigophorus,Clausocalanus minor,Clausocalanus parapergens,Clausocalanus paululus,Clausocalanus pergens,Clytemnestra farrani,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Copilia quadrata,Corycaeus clausi,Corycaeus crassiusculus,Corycaeus speciosus,Corycaeus vitreus,Cosmocalanus darwinii,Ctenocalanus citer,Ctenocalanus vanus,Delibus nudus,Dioithona oculata,Dioithona rigida,Ditrichocorycaeus andrewsi,Ditrichocorycaeus anglicus,Ditrichocorycaeus asiaticus,Ditrichocorycaeus aucklandicus,Ditrichocorycaeus dahli,Ditrichocorycaeus erythraeus,Ditrichocorycaeus lubbocki,Ditrichocorycaeus minimus,Ditrichocorycaeus subtilis,Ditrichocorycaeus tenuis,Eucalanus hyalinus,Euchaeta acuta,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Farranula carinata,Farranula concinna,Farranula curta,Farranula gibbula,Farranula gracilis,Farranula rostrata,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera kroyeri,Labidocera minuta,Labidocera tasmanica,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Metridia lucens,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona attenuata,Oithona australis,Oithona brevicornis,Oithona decipiens,Oithona fallax,Oithona longispina,Oithona nana,Oithona plumifera,Oithona robusta,Oithona setigera,Oithona similis,Oithona simplex,Oithona tenuis,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea paraclevei,Oncaea scottodicarloi,Oncaea venusta,Oncaea waldemari,Onychocorycaeus agilis,Onychocorycaeus catus,Onychocorycaeus giesbrechti,Onychocorycaeus latus,Onychocorycaeus pacificus,Onychocorycaeus pumilus,Paracalanus aculeatus,Paracalanus denudatus,Paracalanus indicus,Paracalanus nanus,Paracalanus parvus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pontella aculeata,Pontellopsis macronyx,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina scarlata,Sapphirina stellata,Scaphocalanus curtus,Scaphocalanus echinatus,Scolecithricella dentata,Scolecithricella longifurca,Scolecithricella minor,Scolecithrix bradyi,Scolecithrix danae,Scolecitrichopsis ctenopus,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus mucronatus,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora turbinata,Temoropia mayumbaensis,Tortanus barbatus,Tortanus gracilis,Triconia conifera,Triconia denticula,Triconia dentipes,Triconia umerus,Undinula vulgaris,Urocorycaeus furcifer,Urocorycaeus lautus,Urocorycaeus longistylis
NRS,Darwin,DAR,12.4,130.768,DAR20140403,2014-04-03T22:33:00Z,2014-04-04T08:03:00Z,2014,4,4,8:03:00,27,30.211275,0.6205499999999999,33.322649999999996,Neutral,69.4428,NA,0,0,0,13.0975,0,0,0,0,104.7798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.7797,0,0,0,13.0975,0,13.0975,0,0,0,0,0,0,0,0,0,0,0,0,0,694.1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.047,0,0,0,0,0,0,196.4621,0,0,0,0,0,209.5596,0,0,0,0,956.1156,0,26.1949,0,0,0,0,0,0,0,0,0,0,0,0,170.2672,0,0,0,0,0,0,3470.8306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20140702,2014-07-02T23:38:00Z,2014-07-03T09:08:00Z,2014,7,3,9:08:00,24,25.991083333333332,0.47544,34.597433333333335,Neutral,31.0459,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8366,0,0,7.3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,29.4694,0,51.5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.9585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4693,0,0,0,0,0,0,36.8366,0,0,0,0,0,66.306,0,0,0,0,103.1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7347,0,7.3673,0,0,0,0,810.4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7347,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20140906_0030,2014-09-06T00:30:00Z,2014-09-06T10:00:00Z,2014,9,6,10:00:00,24,25.7297,0.6063,34.4616,Neutral,43.2234,NA,0,0,0,19.6462,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8231,0,0,0,0,9.8231,0,9.8231,0,0,0,0,0,0,0,0,0,0,0,0,221.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8231,0,9.8231,0,0,0,0,0,0,49.1155,0,0,0,0,0,157.1697,0,0,0,0,265.2238,0,0,9.8231,0,0,0,0,0,0,0,0,0,0,0,29.4693,0,0,0,0,0,0,333.9856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8231,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20141130,2014-11-30T21:48:00Z,2014-12-01T07:18:00Z,2014,12,1,7:18:00,18,31.1982,13.2384,35.0214,Neutral,28.5263,NA,0,0,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,117.8773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2924,0,0,0,0,0,0,157.1697,0,0,0,0,0,0,0,0,0,0,687.6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5848,0,19.6462,0,0,0,0,491.1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20150203_0030,2015-02-03T00:30:00Z,2015-02-03T10:00:00Z,2015,2,3,10:00:00,23,29.8585,1.031,33.1616,Neutral,48.4476,NA,0,0,0,0,0,0,0,0,46.1259,0,0,0,0,0,0,0,0,15.3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.6271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.7743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5012,0,0,0,0,0,0,92.2518,0,15.3753,0,0,0,76.8765,0,0,0,0,845.6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3753,0,15.3753,0,0,0,0,184.5036,0,0,0,0,0,0,30.7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7506,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20150316,2015-03-16T23:05:00Z,2015-03-17T08:35:00Z,2015,3,17,8:35:00,16,30.3205,0.7361,32.6933,Neutral,36.844,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8408,0,0,0,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,238.7015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0895,0,0,0,0,0,44.204,0,0,0,0,512.7661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.8856,0,8.8408,0,0,0,0,123.7711,0,0,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8408,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20150505,2015-05-05T22:54:00Z,2015-05-06T08:24:00Z,2015,5,6,8:24:00,18,28.6471,0.7059,33.7234,El Nino,30.5498,NA,0,0,0,0,0,0,0,0,47.1509,0,0,0,0,0,0,0,0,23.5755,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2924,0,0,0,7.8585,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,149.3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,133.5942,0,0,0,0,0,70.7264,0,0,0,0,534.3769,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,15.717,0,0,0,0,0,0,1037.3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20150804_0430,2015-08-04T04:30:00Z,2015-08-04T14:00:00Z,2015,8,4,14:00:00,16,25.7816,1.1656,34.8415,El Nino,20.5106,NA,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,44.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.7139,0,0,0,0,0,0,88.4079,0,0,0,0,0,309.4278,0,0,0,0,132.6119,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,88.4079,0,0,0,0,0,0,640.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20151117,2015-11-17T22:46:00Z,2015-11-18T08:16:00Z,2015,11,18,8:16:00,17,31.0559,0.5801,35.4882,El Nino,12.2731,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3207,0,8.3207,0,0,0,0,0,0,0,0,0,0,0,0,0,124.8112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5659,0,0,0,0,0,0,66.566,0,16.6415,0,0,0,16.6415,0,0,0,0,58.2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3207,0,0,0,0,0,0,440.9996,0,0,0,0,0,0,24.9622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20160201_2130,2016-02-01T21:30:00Z,2016-02-02T07:00:00Z,2016,2,2,7:00:00,26,30.6785,0.5407,33.4695,El Nino,20.3928,NA,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8037,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,108.8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,0,0,0,0,68.0061,0,0,0,0,0,108.8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,0,0,380.8342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20160530,2016-05-30T22:20:00Z,2016-05-31T07:50:00Z,2016,5,31,7:50:00,15,29.9424,0.4658,34.4526,El Nino,29.3043,NA,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.0845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,259.33,0,0,0,0,0,330.0563,0,0,0,0,1414.5272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7264,0,0,0,0,0,0,565.8109,0,0,0,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20160724_0730,2016-07-24T07:30:00Z,2016-07-24T17:00:00Z,2016,7,24,17:00:00,18,26.2174,0.4967,35.1366,La Nina,31.0606,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2924,176.8159,0,0,0,0,0,58.9386,0,0,0,0,0,157.1697,0,0,0,0,58.9386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9386,0,0,0,0,0,0,550.094,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20161107,2016-11-07T22:41:00Z,2016-11-08T08:11:00Z,2016,11,8,8:11:00,16,31.3839,0.4243,35.552,Neutral,22.0357,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,66.306,0,0,0,0,0,110.5099,0,0,0,0,751.4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.306,0,0,0,0,0,0,795.6715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20170203_0630,2017-02-03T06:30:00Z,2017-02-03T16:00:00Z,2017,2,3,16:00:00,17,30.5751,1.1559,32.817,Neutral,47.6779,NA,0,0,0,0,0,0,0,0,20.8019,0,0,0,0,0,0,0,0,41.6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8019,208.0187,0,0,0,20.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.8112,0,0,0,0,0,0,20.8019,0,0,0,0,0,208.0187,0,0,0,0,124.8112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.8112,0,0,0,0,0,0,20.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8019,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20170516,2017-05-16T23:17:00Z,2017-05-17T08:47:00Z,2017,5,17,8:47:00,17,28.97908,0.527375,34.1498,Neutral,58.266,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4056,0,0,0,20.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.6317,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8019,0,0,0,0,0,0,0,0,0,62.4056,62.4056,0,0,0,0,0,249.6224,0,0,0,0,0,0,0,0,0,0,561.6505,0,20.8019,0,0,0,0,0,0,0,0,0,0,0,0,228.8206,0,0,0,0,0,0,1643.3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20170715_0630,2017-07-15T06:30:00Z,2017-07-15T16:00:00Z,2017,7,15,16:00:00,16,26.8189,0.5857,34.3442,La Nina,137.4744,NA,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,66.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5099,0,0,0,0,0,0,265.2238,44.204,0,0,0,0,0,0,0,0,0,287.3258,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,1016.6914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,22.102,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20171009,2017-10-09T22:27:00Z,2017-10-10T07:57:00Z,2017,10,10,7:57:00,16,30.2517,0.7308,34.915,La Nina,87.8112,NA,0,0,0,0,0,0,0,0,44.204,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.306,0,0,0,0,0,44.204,0,0,0,0,0,0,0,0,0,0,198.9179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20180209_0030,2018-02-09T00:30:00Z,2018-02-09T10:00:00Z,2018,2,9,10:00:00,16.4,29.6169,0.7687,32.9766,La Nina,42.6514,NA,0,0,0,0,0,0,0,0,43.6582,0,0,0,0,0,0,0,0,43.6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.9495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.9495,0,0,0,0,0,567.5572,0,0,0,0,392.9242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.9747,0,0,0,0,873.1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6582,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20180509,2018-05-09T21:32:00Z,2018-05-10T07:02:00Z,2018,5,10,7:02:00,16,29.6459,0.527375,33.0818,La Nina,16.8417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,22.102,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,66.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.306,0,0,0,0,0,0,154.7139,0,0,0,0,0,176.8159,0,0,0,0,1414.5272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.204,0,0,0,0,0,0,375.7337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20180731_0630,2018-07-31T06:30:00Z,2018-07-31T16:00:00Z,2018,7,31,16:00:00,20,26.7492,0.018,34.1835,Neutral,25.9389,NA,0,0,0,18.6122,0,0,0,0,18.6122,0,0,0,0,0,0,0,0,37.2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6122,0,18.6122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.9586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.2854,0,0,0,0,0,0,37.2244,0,0,0,0,0,18.6122,18.6122,0,0,0,186.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.061,0,0,0,0,0,0,1191.1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRS,Darwin,DAR,12.4,130.768,DAR20190214_0030,2019-02-14T00:30:00Z,2019-02-14T10:00:00Z,2019,2,14,10:00:00,17,29.7959,0.5578,34.1111,Neutral,10.1513,NA,0,0,0,0,0,0,0,0,10.4009,0,0,0,0,0,0,0,0,10.4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4009,0,0,0,0,0,0,0,0,0,0,0,0,0,135.2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8018,0,0,0,0,0,0,93.6084,0,0,0,0,0,83.2075,0,0,0,0,218.4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.2543,0,0,0,0,0,0,0,10.4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
